Date,District_Name,Neighborhood_Name,Sensus_Area,Population
2021-01-01,Horta-Guinardó,el Guinardó,7050,1216
2021-01-01,Horta-Guinardó,el Guinardó,7051,1786
2021-01-01,Horta-Guinardó,la Font d'en Fargues,7052,1256
2021-01-01,Horta-Guinardó,la Font d'en Fargues,7053,1457
2021-01-01,Horta-Guinardó,la Font d'en Fargues,7054,1592
2021-01-01,Horta-Guinardó,la Font d'en Fargues,7055,1188
2021-01-01,Horta-Guinardó,la Font d'en Fargues,7056,1203
2021-01-01,Horta-Guinardó,la Font d'en Fargues,7057,1444
2021-01-01,Horta-Guinardó,la Font d'en Fargues,7058,1365
2021-01-01,Horta-Guinardó,el Carmel,7059,1335
2021-01-01,Horta-Guinardó,el Carmel,7060,1854
2021-01-01,Horta-Guinardó,el Carmel,7061,1210
2021-01-01,Horta-Guinardó,el Carmel,7062,1380
2021-01-01,Horta-Guinardó,el Carmel,7063,1460
2021-01-01,Horta-Guinardó,el Carmel,7064,1723
2021-01-01,Horta-Guinardó,el Carmel,7065,1784
2021-01-01,Horta-Guinardó,el Carmel,7066,1811
2021-01-01,Horta-Guinardó,el Carmel,7067,1581
2021-01-01,Horta-Guinardó,el Carmel,7068,1337
2021-01-01,Horta-Guinardó,el Carmel,7069,1468
2021-01-01,Horta-Guinardó,el Carmel,7070,1471
2021-01-01,Horta-Guinardó,el Carmel,7071,1357
2021-01-01,Horta-Guinardó,el Carmel,7072,1404
2021-01-01,Horta-Guinardó,el Carmel,7073,1145
2021-01-01,Horta-Guinardó,el Carmel,7074,1716
2021-01-01,Horta-Guinardó,el Carmel,7075,1231
2021-01-01,Horta-Guinardó,el Carmel,7076,1403
2021-01-01,Horta-Guinardó,el Carmel,7077,1358
2021-01-01,Horta-Guinardó,el Carmel,7078,1409
2021-01-01,Horta-Guinardó,el Carmel,7079,1469
2021-01-01,Horta-Guinardó,el Carmel,7080,1818
2021-01-01,Horta-Guinardó,la Teixonera,7081,1988
2021-01-01,Horta-Guinardó,la Teixonera,7082,1286
2021-01-01,Horta-Guinardó,la Teixonera,7083,1383
2021-01-01,Horta-Guinardó,la Teixonera,7084,1369
2021-01-01,Horta-Guinardó,la Teixonera,7085,1253
2021-01-01,Horta-Guinardó,la Teixonera,7086,1458
2021-01-01,Horta-Guinardó,la Teixonera,7087,1597
2021-01-01,Horta-Guinardó,la Teixonera,7088,1710
2021-01-01,Horta-Guinardó,Sant Genís dels Agudells,7089,1348
2021-01-01,Horta-Guinardó,Sant Genís dels Agudells,7090,1481
2021-01-01,Horta-Guinardó,Sant Genís dels Agudells,7091,1217
2021-01-01,Horta-Guinardó,Sant Genís dels Agudells,7092,1571
2021-01-01,Horta-Guinardó,Sant Genís dels Agudells,7093,1768
2021-01-01,Horta-Guinardó,Montbau,7094,1256
2021-01-01,Horta-Guinardó,Montbau,7095,1556
2021-01-01,Horta-Guinardó,Montbau,7096,1440
2021-01-01,Horta-Guinardó,Montbau,7097,862
2021-01-01,Horta-Guinardó,la Vall d'Hebron,7098,2187
2021-01-01,Horta-Guinardó,la Vall d'Hebron,7099,1036
2021-01-01,Horta-Guinardó,la Vall d'Hebron,7100,1213
2021-01-01,Horta-Guinardó,la Vall d'Hebron,7101,1496
2021-01-01,Horta-Guinardó,la Clota,7102,698
2021-01-01,Horta-Guinardó,Horta,7103,1583
2021-01-01,Horta-Guinardó,Horta,7104,1555
2021-01-01,Horta-Guinardó,Horta,7105,1035
2021-01-01,Horta-Guinardó,Horta,7106,1176
2021-01-01,Horta-Guinardó,Horta,7107,1181
2021-01-01,Horta-Guinardó,Horta,7108,1235
2021-01-01,Horta-Guinardó,Horta,7109,1647
2021-01-01,Horta-Guinardó,Horta,7110,1030
2021-01-01,Horta-Guinardó,Horta,7111,893
2021-01-01,Horta-Guinardó,Horta,7112,1303
2021-01-01,Horta-Guinardó,Horta,7113,1198
2021-01-01,Horta-Guinardó,Horta,7114,1189
2021-01-01,Horta-Guinardó,Horta,7115,1060
2021-01-01,Horta-Guinardó,Horta,7116,1517
2021-01-01,Horta-Guinardó,Horta,7117,2773
2021-01-01,Horta-Guinardó,Horta,7118,1242
2021-01-01,Horta-Guinardó,Horta,7119,1292
2021-01-01,Horta-Guinardó,Horta,7120,1256
2021-01-01,Horta-Guinardó,Horta,7121,1157
2021-01-01,Horta-Guinardó,Horta,7122,1313
2021-01-01,Horta-Guinardó,Horta,7123,1420
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8001,1259
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8002,1251
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8003,1196
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8004,1421
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8005,1154
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8006,1617
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8007,1190
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8008,1622
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8009,1793
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8010,1087
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8011,1177
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8012,1317
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8013,1167
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8014,1298
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8015,1466
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8016,1133
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8017,1383
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8018,1513
2021-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8019,1831
2021-01-01,Nou Barris,Porta,8020,1390
2021-01-01,Nou Barris,Porta,8021,1465
2021-01-01,Nou Barris,Porta,8022,1252
2021-01-01,Nou Barris,Porta,8023,1394
2021-01-01,Nou Barris,Porta,8024,1362
2021-01-01,Nou Barris,Porta,8025,1189
2021-01-01,Nou Barris,Porta,8026,1384
2021-01-01,Nou Barris,Porta,8027,1408
2021-01-01,Nou Barris,Porta,8028,1096
2021-01-01,Nou Barris,Porta,8029,1501
2021-01-01,Nou Barris,Porta,8030,1502
2021-01-01,Nou Barris,Porta,8031,1298
2021-01-01,Nou Barris,Porta,8032,1292
2021-01-01,Nou Barris,Porta,8033,1487
2021-01-01,Nou Barris,Porta,8034,1246
2021-01-01,Nou Barris,Porta,8035,4435
2021-01-01,Nou Barris,Porta,8036,1534
2021-01-01,Nou Barris,Porta,8037,1561
2021-01-01,Nou Barris,el Turó de la Peira,8038,1568
2021-01-01,Nou Barris,el Turó de la Peira,8039,1564
2021-01-01,Nou Barris,el Turó de la Peira,8040,1908
2021-01-01,Nou Barris,el Turó de la Peira,8041,2646
2021-01-01,Nou Barris,el Turó de la Peira,8042,1240
2021-01-01,Nou Barris,el Turó de la Peira,8043,1137
2021-01-01,Nou Barris,el Turó de la Peira,8044,1299
2021-01-01,Nou Barris,el Turó de la Peira,8045,1781
2021-01-01,Nou Barris,el Turó de la Peira,8046,1418
2021-01-01,Nou Barris,el Turó de la Peira,8047,1625
2021-01-01,Nou Barris,Can Peguera,8048,978
2021-01-01,Nou Barris,Can Peguera,8049,1237
2021-01-01,Nou Barris,la Guineueta,8050,1385
2021-01-01,Nou Barris,la Guineueta,8051,1343
2021-01-01,Nou Barris,la Guineueta,8052,906
2021-01-01,Nou Barris,la Guineueta,8053,1138
2021-01-01,Nou Barris,la Guineueta,8054,1671
2021-01-01,Nou Barris,la Guineueta,8055,1822
2021-01-01,Nou Barris,la Guineueta,8215,1572
2021-01-01,Nou Barris,la Guineueta,8056,1488
2021-01-01,Nou Barris,la Guineueta,8057,1331
2021-01-01,Nou Barris,la Guineueta,8058,1620
2021-01-01,Nou Barris,la Guineueta,8059,991
2021-01-01,Nou Barris,Canyelles,8060,1177
2021-01-01,Nou Barris,Canyelles,8061,1642
2021-01-01,Nou Barris,Canyelles,8062,1147
2021-01-01,Nou Barris,Canyelles,8063,1067
2021-01-01,Nou Barris,Canyelles,8064,1780
2021-01-01,Nou Barris,les Roquetes,8065,1796
2021-01-01,Nou Barris,les Roquetes,8066,1648
2021-01-01,Nou Barris,les Roquetes,8067,1792
2021-01-01,Nou Barris,les Roquetes,8068,1973
2021-01-01,Nou Barris,les Roquetes,8069,1579
2021-01-01,Nou Barris,les Roquetes,8070,1486
2021-01-01,Nou Barris,les Roquetes,8071,1757
2021-01-01,Nou Barris,les Roquetes,8072,1211
2021-01-01,Nou Barris,les Roquetes,8073,1758
2021-01-01,Nou Barris,les Roquetes,8074,1563
2021-01-01,Nou Barris,Verdun,8075,1929
2021-01-01,Nou Barris,Verdun,8076,1620
2021-01-01,Nou Barris,Verdun,8077,1447
2021-01-01,Nou Barris,Verdun,8078,1563
2021-01-01,Nou Barris,Verdun,8079,1447
2021-01-01,Nou Barris,Verdun,8080,1561
2021-01-01,Nou Barris,Verdun,8081,1691
2021-01-01,Nou Barris,Verdun,8082,1607
2021-01-01,Nou Barris,la Prosperitat,8083,1319
2021-01-01,Nou Barris,la Prosperitat,8084,1147
2021-01-01,Nou Barris,la Prosperitat,8085,1468
2021-01-01,Nou Barris,la Prosperitat,8086,1714
2021-01-01,Nou Barris,la Prosperitat,8087,1257
2021-01-01,Nou Barris,la Prosperitat,8088,1281
2021-01-01,Nou Barris,la Prosperitat,8089,1241
2021-01-01,Nou Barris,la Prosperitat,8090,1209
2021-01-01,Nou Barris,la Prosperitat,8091,1203
2021-01-01,Nou Barris,la Prosperitat,8092,997
2021-01-01,Nou Barris,la Prosperitat,8093,1276
2021-01-01,Nou Barris,la Prosperitat,8094,1463
2021-01-01,Nou Barris,la Prosperitat,8095,1068
2021-01-01,Nou Barris,la Prosperitat,8096,1544
2021-01-01,Nou Barris,la Prosperitat,8097,1362
2021-01-01,Nou Barris,la Prosperitat,8098,1267
2021-01-01,Nou Barris,la Prosperitat,8099,1465
2021-01-01,Nou Barris,la Prosperitat,8100,1297
2021-01-01,Nou Barris,la Prosperitat,8101,1748
2021-01-01,Nou Barris,la Prosperitat,8102,1542
2021-01-01,Nou Barris,la Trinitat Nova,8103,1680
2021-01-01,Nou Barris,la Trinitat Nova,8104,1260
2021-01-01,Nou Barris,la Trinitat Nova,8105,1484
2021-01-01,Nou Barris,la Trinitat Nova,8106,1262
2021-01-01,Nou Barris,la Trinitat Nova,8107,1942
2021-01-01,Nou Barris,Torre Baró,8108,1942
2021-01-01,Nou Barris,Torre Baró,8109,981
2021-01-01,Nou Barris,Ciutat Meridiana,8110,2058
2021-01-01,Nou Barris,Ciutat Meridiana,8111,1716
2021-01-01,Nou Barris,Ciutat Meridiana,8112,1750
2021-01-01,Nou Barris,Ciutat Meridiana,8113,1800
2021-01-01,Nou Barris,Ciutat Meridiana,8114,2049
2021-01-01,Nou Barris,Ciutat Meridiana,8115,1779
2021-01-01,Nou Barris,Vallbona,8116,1401
2021-01-01,Sant Andreu,la Trinitat Vella,9001,2771
2021-01-01,Sant Andreu,la Trinitat Vella,9002,2164
2021-01-01,Sant Andreu,la Trinitat Vella,9003,2197
2021-01-01,Sant Andreu,la Trinitat Vella,9004,1721
2021-01-01,Sant Andreu,la Trinitat Vella,9005,1660
2021-01-01,Sant Andreu,Baró de Viver,9006,1277
2021-01-01,Sant Andreu,Baró de Viver,9007,1376
2021-01-01,Sant Andreu,el Bon Pastor,9008,1866
2021-01-01,Sant Andreu,el Bon Pastor,9009,1442
2021-01-01,Sant Andreu,el Bon Pastor,9010,1804
2021-01-01,Sant Andreu,el Bon Pastor,9011,1725
2021-01-01,Sant Andreu,el Bon Pastor,9013,2041
2021-01-01,Sant Andreu,el Bon Pastor,9014,3008
2021-01-01,Sant Andreu,el Bon Pastor,9015,1844
2021-01-01,Sant Andreu,Sant Andreu,9016,1336
2021-01-01,Sant Andreu,Sant Andreu,9017,1527
2021-01-01,Sant Andreu,Sant Andreu,9018,1492
2021-01-01,Sant Andreu,Sant Andreu,9019,2709
2021-01-01,Sant Andreu,Sant Andreu,9020,1153
2021-01-01,Sant Andreu,Sant Andreu,9021,1378
2021-01-01,Sant Andreu,Sant Andreu,9022,1278
2021-01-01,Sant Andreu,Sant Andreu,9023,1240
2021-01-01,Sant Andreu,Sant Andreu,9024,1177
2021-01-01,Sant Andreu,Sant Andreu,9025,1206
2021-01-01,Sant Andreu,Sant Andreu,9026,1524
2021-01-01,Sant Andreu,Sant Andreu,9027,1301
2021-01-01,Sant Andreu,Sant Andreu,9028,1599
2021-01-01,Sant Andreu,Sant Andreu,9029,1116
2021-01-01,Sant Andreu,Sant Andreu,9030,1451
2021-01-01,Sant Andreu,Sant Andreu,9031,1192
2021-01-01,Sant Andreu,Sant Andreu,9032,2211
2021-01-01,Sant Andreu,Sant Andreu,9033,3212
2021-01-01,Sant Andreu,Sant Andreu,9034,1415
2021-01-01,Sant Andreu,Sant Andreu,9035,1602
2021-01-01,Sant Andreu,Sant Andreu,9036,1401
2021-01-01,Sant Andreu,Sant Andreu,9037,1574
2021-01-01,Sant Andreu,Sant Andreu,9038,1762
2021-01-01,Sant Andreu,Sant Andreu,9039,1536
2021-01-01,Sant Andreu,Sant Andreu,9040,1586
2021-01-01,Sant Andreu,Sant Andreu,9041,1372
2021-01-01,Sant Andreu,Sant Andreu,9042,1260
2021-01-01,Sant Andreu,Sant Andreu,9043,1329
2021-01-01,Sant Andreu,Sant Andreu,9044,1492
2021-01-01,Sant Andreu,Sant Andreu,9045,1426
2021-01-01,Sant Andreu,Sant Andreu,9046,1323
2021-01-01,Sant Andreu,Sant Andreu,9047,1620
2021-01-01,Sant Andreu,Sant Andreu,9048,1379
2021-01-01,Sant Andreu,Sant Andreu,9049,1334
2021-01-01,Sant Andreu,Sant Andreu,9050,1533
2021-01-01,Sant Andreu,Sant Andreu,9051,1252
2021-01-01,Sant Andreu,Sant Andreu,9052,1214
2021-01-01,Sant Andreu,Sant Andreu,9053,1606
2021-01-01,Sant Andreu,Sant Andreu,9054,1107
2021-01-01,Sant Andreu,la Sagrera,9055,1740
2021-01-01,Sant Andreu,la Sagrera,9056,1157
2021-01-01,Sant Andreu,la Sagrera,9057,1656
2021-01-01,Sant Andreu,la Sagrera,9058,1522
2021-01-01,Sant Andreu,la Sagrera,9059,1397
2021-01-01,Sant Andreu,la Sagrera,9060,1340
2021-01-01,Sant Andreu,la Sagrera,9156,1266
2021-01-01,Sant Andreu,la Sagrera,9061,1643
2021-01-01,Sant Andreu,la Sagrera,9062,1359
2021-01-01,Sant Andreu,la Sagrera,9063,1165
2021-01-01,Sant Andreu,la Sagrera,9064,1163
2021-01-01,Sant Andreu,la Sagrera,9065,2091
2021-01-01,Sant Andreu,la Sagrera,9066,1443
2021-01-01,Sant Andreu,la Sagrera,9067,1534
2021-01-01,Sant Andreu,la Sagrera,9068,1553
2021-01-01,Sant Andreu,la Sagrera,9069,913
2021-01-01,Sant Andreu,la Sagrera,9070,1732
2021-01-01,Sant Andreu,la Sagrera,9071,1920
2021-01-01,Sant Andreu,la Sagrera,9072,1461
2021-01-01,Sant Andreu,la Sagrera,9073,1513
2021-01-01,Sant Andreu,el Congrés i els Indians,9074,1678
2021-01-01,Sant Andreu,el Congrés i els Indians,9075,1566
2021-01-01,Sant Andreu,el Congrés i els Indians,9076,1469
2021-01-01,Sant Andreu,el Congrés i els Indians,9077,1635
2021-01-01,Sant Andreu,el Congrés i els Indians,9078,1443
2021-01-01,Sant Andreu,el Congrés i els Indians,9079,1644
2021-01-01,Sant Andreu,el Congrés i els Indians,9080,1346
2021-01-01,Sant Andreu,el Congrés i els Indians,9081,1738
2021-01-01,Sant Andreu,el Congrés i els Indians,9082,2030
2021-01-01,Sant Andreu,Navas,9083,1594
2021-01-01,Sant Andreu,Navas,9084,1749
2021-01-01,Sant Andreu,Navas,9085,1813
2021-01-01,Sant Andreu,Navas,9086,1452
2021-01-01,Sant Andreu,Navas,9087,1301
